codigoProducto,nombreProducto,tipoProducto,codigoEstablecimiento,nombreEstablecimiento,tipoEstablecimiento,disponible,fecha,periodicidad,nombreRegion,codigoRegion,nombreDistrito,codigoDistrito,codigoEstablecimientoSaa,tipoIngreso,fechaUltimoMovimiento,fechaDistribucion,mapa,id
"2578","SOLUCION DEXTROSA HIPERTONICA","MEDICAMENTO","205","HMI - CAPIATA","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","CAPIATA","002","11002222","ADQUISICION","1442455903400","","false","11825102",
"2578","SOLUCION DEXTROSA HIPERTONICA","MEDICAMENTO","1194","","","SI","1445911209000","DIARIA","","","LA COLMENA","","","ADQUISICION","","","false","11834045",
"2578","SOLUCION DEXTROSA HIPERTONICA","MEDICAMENTO","295","HOSPITAL DEL CANCER","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","CAPIATA","002","11002226","ADQUISICION","1444400217300","1440082977370","false","11826604",
"2578","SOLUCION DEXTROSA HIPERTONICA","MEDICAMENTO","677","HMI- SANTISIMA TRINIDAD","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030203","ADQUISICION","1410855593900","","false","11831535",
"2578","SOLUCION DEXTROSA HIPERTONICA","MEDICAMENTO","387","H.R.- PARAGUARI","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","PARAGUARI","09","PARAGUARI","001","09001101","ADQUISICION","1445763612100","","false","11828000",
"2578","SOLUCION DEXTROSA HIPERTONICA","MEDICAMENTO","1353","H.D. -  CURUGUATY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CANINDEYU","14","VILLA SAN ISIDRO CURUGUATY","003","14003201","ADQUISICION","1432921421400","","false","11834724",
"2578","SOLUCION DEXTROSA HIPERTONICA","MEDICAMENTO","94","H.D. - GRAL. AQUINO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","SAN PEDRO SUR","02","GRAL. AQUINO - SPS","022","02022204","ADQUISICION","1443638089300","","false","11824755",
"2578","SOLUCION DEXTROSA HIPERTONICA","MEDICAMENTO","1311","H.R. - CONCEPCIÓN","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CONCEPCION","01","CONCEPCION","001","01001101","ADQUISICION","1441968886800","","false","11834383",
"2578","SOLUCION DEXTROSA HIPERTONICA","MEDICAMENTO","34","H.D.- SAN ESTANISLAO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","SAN PEDRO SUR","02","SAN ESTANISLAO","008","02008201","ADQUISICION","1443004990400","","false","11824280",
"2578","SOLUCION DEXTROSA HIPERTONICA","MEDICAMENTO","1330","SALTOS DEL GUAIRA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CANINDEYU","14","SALTOS DEL GUAIRA","001","14001101","ADQUISICION","1445253626300","","false","11834567",
"2578","SOLUCION DEXTROSA HIPERTONICA","MEDICAMENTO","253","HMI - M. R. ALONSO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","MARIANO ROQUE ALONSO","010","11010236","ADQUISICION","1445522876300","1426579168230","false","11825941",
"2579","IODOPOVIDONA","MEDICAMENTO","672","HOSPITAL NEUROSIQUIÁTRICO","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030247","ADQUISICION","1445870114000","","false","11830577",
"2579","IODOPOVIDONA","MEDICAMENTO","417","H.R.- PILAR","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","ÑEEMBUCU","12","PILAR","001","12001101","ADQUISICION","1444388622100","","false","11828908",
"2579","IODOPOVIDONA","MEDICAMENTO","823","ARROYOS Y ESTEROS","CENTRO DE SALUD","SI","1445911209000","DIARIA","CORDILLERA","03","ARROYOS Y ESTEROS","003","03003201","ADQUISICION","1444726565800","","false","11832027",
"2579","IODOPOVIDONA","MEDICAMENTO","260","H.D. - ÑEMBY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","ÑEMBY","012","11012237","ADQUISICION","1445863343700","","false","11826148",
"2579","IODOPOVIDONA","MEDICAMENTO","1068","H.D. BELLA VISTA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","AMAMBAY","13","BELLA VISTA","002","13002202","ADQUISICION","1445345528300","","false","11833613",
"2579","IODOPOVIDONA","MEDICAMENTO","205","HMI - CAPIATA","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","CAPIATA","002","11002222","ADQUISICION","1445344000100","","false","11825103",
"2579","IODOPOVIDONA","MEDICAMENTO","866","H.D. - ALTOS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CORDILLERA","03","ALTOS","002","03002211","ADQUISICION","1445599253100","","false","11832689",
"2579","IODOPOVIDONA","MEDICAMENTO","57","H.D.- SAN JUAN NEPOMUCENO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAZAPA","06","SAN JUAN NEPOMUCENO","007","06007206","ADQUISICION","1445439308900","","false","11824597",
"2579","IODOPOVIDONA","MEDICAMENTO","1190","H.D.- YBYCUI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","PARAGUARI","09","YBYCUI","016","09016220","ADQUISICION","1444837394400","","false","11833911",
"2579","IODOPOVIDONA","MEDICAMENTO","372","","","SI","1445911209000","DIARIA","","","TOMÁS ROMERO PEREIRA","","","ADQUISICION","1444215497600","","false","11827827",
"2579","IODOPOVIDONA","MEDICAMENTO","817","H.D. - TOBATI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CORDILLERA","03","TOBATI","018","03018209","ADQUISICION","1445068322100","","false","11831906",
"2579","IODOPOVIDONA","MEDICAMENTO","274","H.D.- VILLA ELISA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","VILLA ELISA","015","11015228","ADQUISICION","1445859557000","","false","11826363",
"2579","IODOPOVIDONA","MEDICAMENTO","509","CENTRO NACIONAL DEL QUEMADO","CENTRO ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030225","ADQUISICION","1444840904100","","false","11830108",
"2579","IODOPOVIDONA","MEDICAMENTO","31","H.D.- YUTY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAZAPA","06","YUTY","010","06010208","ADQUISICION","","","false","11824127",
"2579","IODOPOVIDONA","MEDICAMENTO","677","HMI- SANTISIMA TRINIDAD","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030203","ADQUISICION","1444033478500","","false","11831536",
"2579","IODOPOVIDONA","MEDICAMENTO","224","H.D. - ITA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","ITA","005","11005221","ADQUISICION","1445756418000","","false","11825260",
"2579","IODOPOVIDONA","MEDICAMENTO","676","HOSPITAL LOMA PYTA - MATERNO INFANTIL","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030210","ADQUISICION","1445596138300","","false","11831324",
"2579","IODOPOVIDONA","MEDICAMENTO","246","H.R. - LUQUE","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CENTRAL","11","LUQUE","009","11009225","ADQUISICION","1445508412100","","false","11825696",
"2579","IODOPOVIDONA","MEDICAMENTO","674","SANATORIO JUAN MAX BOETTNER","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030213","ADQUISICION","1445782069900","1444925364080","false","11830952",
"2579","IODOPOVIDONA","MEDICAMENTO","295","HOSPITAL DEL CANCER","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","CAPIATA","002","11002226","ADQUISICION","1445592825400","1436444993520","false","11826605",
"2579","IODOPOVIDONA","MEDICAMENTO","846","H.D.- YHU","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","YHU","011","05011208","ADQUISICION","1435707000975","","false","11832434",
"2579","IODOPOVIDONA","MEDICAMENTO","387","H.R.- PARAGUARI","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","PARAGUARI","09","PARAGUARI","001","09001101","ADQUISICION","1445858193400","","false","11828001",
"2579","IODOPOVIDONA","MEDICAMENTO","507","HMI- SAN PABLO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030204","ADQUISICION","1441043383700","","false","11829936",
"2579","IODOPOVIDONA","MEDICAMENTO","394","H.D.- MINGA GUAZÚ","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ALTO PARANA","10","MINGA GUAZU","011","10011201","ADQUISICION","1445425728200","","false","11828343",
"2579","IODOPOVIDONA","MEDICAMENTO","675","HOSPITAL DEL INDIGENA","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","LIMPIO","008","11008240","ADQUISICION","","","false","11831129",
"2579","IODOPOVIDONA","MEDICAMENTO","319","CARMEN DEL PARANA","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","CARMEN DEL PARANA","007","07007202","ADQUISICION","1445532134000","","false","11826782",
"2579","IODOPOVIDONA","MEDICAMENTO","865","H.D. - EUSEBIO AYALA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CORDILLERA","03","EUSEBIO AYALA","007","03007203","ADQUISICION","1444643075500","","false","11832564",
"2579","IODOPOVIDONA","MEDICAMENTO","236","H.D.- LAMBARE","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","LAMBARE","007","11007205","ADQUISICION","1443544118800","","false","11825453",
"2579","IODOPOVIDONA","MEDICAMENTO","983","H.D. SANTA ROSA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","MISIONES","08","SANTA ROSA","007","08007203","ADQUISICION","","","false","11833033",
"2579","IODOPOVIDONA","MEDICAMENTO","325","HOSPITAL NACIONAL","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","ITAUGUA","006","11006245","ADQUISICION","1445863846200","","false","11826997",
"2579","IODOPOVIDONA","MEDICAMENTO","845","H.D.- DR. JUAN MANUEL FRUTOS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","JUAN MANUEL  FRUTOS","006","05006205","ADQUISICION","1445429976300","","false","11832295",
"2579","IODOPOVIDONA","MEDICAMENTO","498","","","SI","1445911209000","DIARIA","","","PRESIDENTE FRANCO","","","ADQUISICION","1445595390600","","false","11829613",
"2579","IODOPOVIDONA","MEDICAMENTO","984","H.R. - SAN JUAN BAUTISTA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","MISIONES","08","SAN JUAN BAUTISTA","001","08001101","ADQUISICION","1444989666100","","false","11833247",
"2579","IODOPOVIDONA","MEDICAMENTO","358","SAN PEDRO DEL PARANÁ","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","SAN PEDRO DEL PARANA","020","07020206","ADQUISICION","1445341969000","","false","11827662",
"2579","IODOPOVIDONA","MEDICAMENTO","681","HOSPITAL GENERAL PEDIÁTRICO ACOSTA ÑU","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","SAN LORENZO","014","11014972","ADQUISICION","1445870231300","","false","11831734",
"2579","IODOPOVIDONA","MEDICAMENTO","35","H.R.- CAAZAPA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CAAZAPA","06","CAAZAPA","001","06001101","ADQUISICION","1445589699200","","false","11824455",
"2579","IODOPOVIDONA","MEDICAMENTO","1311","H.R. - CONCEPCIÓN","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CONCEPCION","01","CONCEPCION","001","01001101","ADQUISICION","1445852448500","","false","11834384",
"2579","IODOPOVIDONA","MEDICAMENTO","345","H.D. - NATALIO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ITAPUA","07","NATALIO","010","07010207","ADQUISICION","1438686807000","","false","11827504",
"2579","IODOPOVIDONA","MEDICAMENTO","1353","H.D. -  CURUGUATY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CANINDEYU","14","VILLA SAN ISIDRO CURUGUATY","003","14003201","ADQUISICION","1445873625000","","false","11834725",
"2579","IODOPOVIDONA","MEDICAMENTO","203","CENTRO DE EMERGENCIAS MEDICAS","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030218","ADQUISICION","1445795804700","","false","11824927",
"2579","IODOPOVIDONA","MEDICAMENTO","1330","SALTOS DEL GUAIRA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CANINDEYU","14","SALTOS DEL GUAIRA","001","14001101","ADQUISICION","1445853897200","","false","11834568",
"2579","IODOPOVIDONA","MEDICAMENTO","496","H.D. - HERNANDARIAS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ALTO PARANA","10","HERNANDARIAS","005","10005202","ADQUISICION","1445870563400","","false","11829440",
"2579","IODOPOVIDONA","MEDICAMENTO","1226","H.D.- CARAPEGUA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","PARAGUARI","09","CARAPEGUA","005","09005215","ADQUISICION","1444817706000","","false","11834200",
"2579","IODOPOVIDONA","MEDICAMENTO","253","HMI - M. R. ALONSO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","MARIANO ROQUE ALONSO","010","11010236","ADQUISICION","1445863020400","","false","11825942",
"2579","IODOPOVIDONA","MEDICAMENTO","1703","HOSPITAL SAN JORGE (CABALLERIA)","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030342","ADQUISICION","1444675847100","","false","11834852",
"2579","IODOPOVIDONA","MEDICAMENTO","396","H.R. CORONEL OVIEDO","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CAAGUAZU","05","CORONEL  OVIEDO","001","05001101","ADQUISICION","1444214539000","","false","11828524",
"2579","IODOPOVIDONA","MEDICAMENTO","1183","H.D.- QUIINDY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","PARAGUARI","09","QUIINDY","010","09010218","ADQUISICION","1445506847200","","false","11833763",
"2579","IODOPOVIDONA","MEDICAMENTO","409","H.D.- CAAGUAZU","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","CAAGUAZU","002","05002201","ADQUISICION","1445865453100","","false","11828720",
"2579","IODOPOVIDONA","MEDICAMENTO","844","H.D.-REPATRIACION","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","REPATRIACION","007","05007206","ADQUISICION","1440228820500","","false","11832159",
"2579","IODOPOVIDONA","MEDICAMENTO","985","H.D.- SAN IGNACIO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","MISIONES","08","SAN IGNACIO","003","08003202","ADQUISICION","1445894910800","","false","11833461",
"2579","IODOPOVIDONA","MEDICAMENTO","673","INSTITUTO DE MEDICINA TROPICAL","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030212","ADQUISICION","1445264710000","","false","11830745",
"2580","IBUPROFENO","MEDICAMENTO","337","HOHENAU CENTRO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","ITAPUA","07","HOHENAU","014","07014311","ADQUISICION","1444391118600","","false","11827362",
"2580","IBUPROFENO","MEDICAMENTO","345","H.D. - NATALIO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ITAPUA","07","NATALIO","010","07010207","ADQUISICION","1440586298200","","false","11827505",
"2588","IODOPOVIDONA","MEDICAMENTO","937","PEDRO JUAN CABALLERO","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","AMAMBAY","13","PEDRO JUAN CABALLERO","001","13001101","ADQUISICION","1445854797200","","false","11832839",
"2588","IODOPOVIDONA","MEDICAMENTO","260","H.D. - ÑEMBY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","ÑEMBY","012","11012237","ADQUISICION","1445603470800","","false","11826149",
"2588","IODOPOVIDONA","MEDICAMENTO","1311","H.R. - CONCEPCIÓN","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CONCEPCION","01","CONCEPCION","001","01001101","ADQUISICION","1445863016700","","false","11834385",
"2588","IODOPOVIDONA","MEDICAMENTO","205","HMI - CAPIATA","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","CAPIATA","002","11002222","ADQUISICION","","","false","11825104",
"2588","IODOPOVIDONA","MEDICAMENTO","676","HOSPITAL LOMA PYTA - MATERNO INFANTIL","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030210","ADQUISICION","1445514429300","1443788489120","false","11831325",
"2588","IODOPOVIDONA","MEDICAMENTO","57","H.D.- SAN JUAN NEPOMUCENO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAZAPA","06","SAN JUAN NEPOMUCENO","007","06007206","ADQUISICION","1444644809100","","false","11824598",
"2588","IODOPOVIDONA","MEDICAMENTO","845","H.D.- DR. JUAN MANUEL FRUTOS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","JUAN MANUEL  FRUTOS","006","05006205","ADQUISICION","1445429975700","","false","11832296",
"2588","IODOPOVIDONA","MEDICAMENTO","274","H.D.- VILLA ELISA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","VILLA ELISA","015","11015228","ADQUISICION","1445438162700","","false","11826364",
"2588","IODOPOVIDONA","MEDICAMENTO","677","HMI- SANTISIMA TRINIDAD","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030203","ADQUISICION","","","false","11831537",
"2588","IODOPOVIDONA","MEDICAMENTO","224","H.D. - ITA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","ITA","005","11005221","ADQUISICION","1445768435200","","false","11825261",
"2588","IODOPOVIDONA","MEDICAMENTO","846","H.D.- YHU","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","YHU","011","05011208","ADQUISICION","1427844601498","","false","11832435",
"2588","IODOPOVIDONA","MEDICAMENTO","358","SAN PEDRO DEL PARANÁ","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","SAN PEDRO DEL PARANA","020","07020206","ADQUISICION","1444736077200","","false","11827663",
"2588","IODOPOVIDONA","MEDICAMENTO","512","","","SI","1445911209000","DIARIA","","","VILLARRICA","","","ADQUISICION","1445794493600","","false","11830406",
"2588","IODOPOVIDONA","MEDICAMENTO","246","H.R. - LUQUE","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CENTRAL","11","LUQUE","009","11009225","ADQUISICION","1440056586700","","false","11825697",
"2588","IODOPOVIDONA","MEDICAMENTO","984","H.R. - SAN JUAN BAUTISTA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","MISIONES","08","SAN JUAN BAUTISTA","001","08001101","ADQUISICION","1444990170700","","false","11833248",
"2588","IODOPOVIDONA","MEDICAMENTO","417","H.R.- PILAR","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","ÑEEMBUCU","12","PILAR","001","12001101","ADQUISICION","1444387625000","","false","11828909",
"2588","IODOPOVIDONA","MEDICAMENTO","817","H.D. - TOBATI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CORDILLERA","03","TOBATI","018","03018209","ADQUISICION","1445068322200","","false","11831907",
"2588","IODOPOVIDONA","MEDICAMENTO","94","H.D. - GRAL. AQUINO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","SAN PEDRO SUR","02","GRAL. AQUINO - SPS","022","02022204","ADQUISICION","1440700228100","","false","11824756",
"2588","IODOPOVIDONA","MEDICAMENTO","1353","H.D. -  CURUGUATY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CANINDEYU","14","VILLA SAN ISIDRO CURUGUATY","003","14003201","ADQUISICION","1445866799700","","false","11834726",
"2588","IODOPOVIDONA","MEDICAMENTO","498","","","SI","1445911209000","DIARIA","","","PRESIDENTE FRANCO","","","ADQUISICION","1445743139200","","false","11829614",
"2588","IODOPOVIDONA","MEDICAMENTO","1703","HOSPITAL SAN JORGE (CABALLERIA)","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030342","ADQUISICION","1445012380100","","false","11834853",
"2588","IODOPOVIDONA","MEDICAMENTO","495","","","SI","1445911209000","DIARIA","","","CIUDAD DEL ESTE","","","ADQUISICION","1445593340000","","false","11829247",
"2588","IODOPOVIDONA","MEDICAMENTO","499","","","SI","1445911209000","DIARIA","","","SANTA RITA","","","ADQUISICION","1445856788000","","false","11829757",
"2588","IODOPOVIDONA","MEDICAMENTO","337","HOHENAU CENTRO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","ITAPUA","07","HOHENAU","014","07014311","ADQUISICION","1442577565600","","false","11827363",
"2588","IODOPOVIDONA","MEDICAMENTO","985","H.D.- SAN IGNACIO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","MISIONES","08","SAN IGNACIO","003","08003202","ADQUISICION","1444302108300","","false","11833462",
"2588","IODOPOVIDONA","MEDICAMENTO","345","H.D. - NATALIO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ITAPUA","07","NATALIO","010","07010207","ADQUISICION","1438686807300","","false","11827506",
"2588","IODOPOVIDONA","MEDICAMENTO","983","H.D. SANTA ROSA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","MISIONES","08","SANTA ROSA","007","08007203","ADQUISICION","1445427187200","","false","11833034",
"2588","IODOPOVIDONA","MEDICAMENTO","496","H.D. - HERNANDARIAS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ALTO PARANA","10","HERNANDARIAS","005","10005202","ADQUISICION","1445860240300","","false","11829441",
"2588","IODOPOVIDONA","MEDICAMENTO","844","H.D.-REPATRIACION","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","REPATRIACION","007","05007206","ADQUISICION","1444122054500","","false","11832160",
"2588","IODOPOVIDONA","MEDICAMENTO","34","H.D.- SAN ESTANISLAO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","SAN PEDRO SUR","02","SAN ESTANISLAO","008","02008201","ADQUISICION","1444146347100","","false","11824281",
"2588","IODOPOVIDONA","MEDICAMENTO","253","HMI - M. R. ALONSO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","MARIANO ROQUE ALONSO","010","11010236","ADQUISICION","1445870447200","1442301961000","false","11825943",
"2588","IODOPOVIDONA","MEDICAMENTO","325","HOSPITAL NACIONAL","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","ITAUGUA","006","11006245","ADQUISICION","1418653730600","","false","11826998",
"2589","IODOPOVIDONA","MEDICAMENTO","681","HOSPITAL GENERAL PEDIÁTRICO ACOSTA ÑU","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","SAN LORENZO","014","11014972","ADQUISICION","","","false","11831735",
"2589","IODOPOVIDONA","MEDICAMENTO","495","","","SI","1445911209000","DIARIA","","","CIUDAD DEL ESTE","","","ADQUISICION","1445591187100","","false","11829248",
"2589","IODOPOVIDONA","MEDICAMENTO","1311","H.R. - CONCEPCIÓN","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CONCEPCION","01","CONCEPCION","001","01001101","ADQUISICION","1445252628300","","false","11834386",
"2589","IODOPOVIDONA","MEDICAMENTO","260","H.D. - ÑEMBY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","ÑEMBY","012","11012237","ADQUISICION","1445863617200","","false","11826150",
"2589","IODOPOVIDONA","MEDICAMENTO","1068","H.D. BELLA VISTA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","AMAMBAY","13","BELLA VISTA","002","13002202","ADQUISICION","1443172028000","","false","11833614",
"2589","IODOPOVIDONA","MEDICAMENTO","205","HMI - CAPIATA","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","CAPIATA","002","11002222","ADQUISICION","1445879939000","","false","11825105",
"2589","IODOPOVIDONA","MEDICAMENTO","984","H.R. - SAN JUAN BAUTISTA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","MISIONES","08","SAN JUAN BAUTISTA","001","08001101","ADQUISICION","1444989666200","","false","11833249",
"2589","IODOPOVIDONA","MEDICAMENTO","203","CENTRO DE EMERGENCIAS MEDICAS","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030218","ADQUISICION","1445881687800","1443707505000","false","11824928",
"2589","IODOPOVIDONA","MEDICAMENTO","1330","SALTOS DEL GUAIRA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CANINDEYU","14","SALTOS DEL GUAIRA","001","14001101","ADQUISICION","1445853897500","","false","11834569",
"2589","IODOPOVIDONA","MEDICAMENTO","57","H.D.- SAN JUAN NEPOMUCENO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAZAPA","06","SAN JUAN NEPOMUCENO","007","06007206","DONACION","1441786019900","","false","11824599",
"2589","IODOPOVIDONA","MEDICAMENTO","512","","","SI","1445911209000","DIARIA","","","VILLARRICA","","","ADQUISICION","1445543920100","","false","11830407",
"2589","IODOPOVIDONA","MEDICAMENTO","57","H.D.- SAN JUAN NEPOMUCENO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAZAPA","06","SAN JUAN NEPOMUCENO","007","06007206","ADQUISICION","1445439309000","","false","11824600",
"2589","IODOPOVIDONA","MEDICAMENTO","823","ARROYOS Y ESTEROS","CENTRO DE SALUD","SI","1445911209000","DIARIA","CORDILLERA","03","ARROYOS Y ESTEROS","003","03003201","ADQUISICION","1444726565900","","false","11832028",
"2589","IODOPOVIDONA","MEDICAMENTO","246","H.R. - LUQUE","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CENTRAL","11","LUQUE","009","11009225","ADQUISICION","1445856282700","1441706544260","false","11825698",
"2589","IODOPOVIDONA","MEDICAMENTO","866","H.D. - ALTOS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CORDILLERA","03","ALTOS","002","03002211","ADQUISICION","1444910760000","","false","11832690",
"2589","IODOPOVIDONA","MEDICAMENTO","274","H.D.- VILLA ELISA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","VILLA ELISA","015","11015228","ADQUISICION","1445609064400","","false","11826365",
"2589","IODOPOVIDONA","MEDICAMENTO","672","HOSPITAL NEUROSIQUIÁTRICO","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030247","ADQUISICION","1445870113900","","false","11830578",
"2589","IODOPOVIDONA","MEDICAMENTO","345","H.D. - NATALIO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ITAPUA","07","NATALIO","010","07010207","ADQUISICION","1439379673600","","false","11827507",
"2589","IODOPOVIDONA","MEDICAMENTO","1703","HOSPITAL SAN JORGE (CABALLERIA)","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030342","ADQUISICION","1445585340500","","false","11834854",
"2589","IODOPOVIDONA","MEDICAMENTO","31","H.D.- YUTY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAZAPA","06","YUTY","010","06010208","ADQUISICION","1445857128600","","false","11824128",
